Record;City;OtherName;Country;Latitude;Longitude;Certainty;year;pop;cityid
7708;Xiamen;Amoy, Hsiamen;China;24.47979;118.08187;1;1897;96370;Xiamen_24.5_118.1
7709;Wuhu;;China;31.33728;118.37351;1;1898;80750;Wuhu_31.3_118.4
7710;A Coruna;Coruna, A Coruña;Spain;43.362344;-8.41154;1;1900;43000;A Coruna_43.4_-8.4
7711;Aachen;Aix-la-Chapelle;Germany;50.77664;6.08342;1;1900;135000;Aachen_50.8_6.1
7712;Aalborg;;Denmark;57.048;9.9187;1;1900;34000;Aalborg_57_9.9
7713;Aarhus;;Denmark;56.162939;10.203921;1;1900;51000;Aarhus_56.2_10.2
7714;Abeokuta;;Nigeria;7.15;3.35;2;1900;60000;Abeokuta_7.2_3.4
7715;Aberdeen;;United Kingdom;57.14369;-2.09814;1;1900;150000;Aberdeen_57.1_-2.1
7716;Abo; Åbo (Turku);Finland;60.449325;22.259231;3;1900;38000;Abo_60.4_22.3
7717;Adana;;Turkey;37.00167;35.32889;1;1900;30000;Adana_37_35.3
7718;Addis Ababa;;Ethiopia;9.02497;38.74689;1;1900;35000;Addis Ababa_9_38.7
7719;Adelaide;;Australia;-34.92866;138.59863;1;1900;159000;Adelaide_-34.9_138.6
7720;Aden;;Yemen;12.77944;45.03667;1;1900;35000;Aden_12.8_45
7721;Agra;;India;27.18333;78.01667;1;1900;186000;Agra_27.2_78
7722;Aguascalientes;;Mexico;21.88234;-102.28259;1;1900;35000;Aguascalientes_21.9_-102.3
7723;Ahmedabad;Asawal;India;23.039568;72.566004;1;1900;181000;Ahmedabad_23_72.6
7724;Ahmednagar;;India;19.095208;74.749592;1;1900;41000;Ahmednagar_19.1_74.7
7725;Ajmer;;India;26.44976;74.64116;1;1900;73000;Ajmer_26.4_74.6
7726;Akron;Ohio;United States of America;41.0731;-81.5178;1;1900;42000;Akron_41.1_-81.5
7727;Akyab;Sittwe;Myanmar;20.144444;92.896944;1;1900;35000;Akyab_20.1_92.9
7728;Albany;New York;United States of America;42.652578;-73.756233;1;1900;99000;Albany_42.7_-73.8
7729;Aldershot;;United Kingdom;51.24827;-0.76389;1;1900;30000;Aldershot_51.2_-0.8
7730;Aleppo;;Syria;36.216667;37.166667;1;1900;130000;Aleppo_36.2_37.2
7731;Alessandria;;Italy;44.91245;8.61894;1;1900;48000;Alessandria_44.9_8.6
7732;Alexandria;;Egypt;31.200092;29.918739;1;1900;314000;Alexandria_31.2_29.9
7733;Algiers;;Algiers;36.7525;3.04197;1;1900;140000;Algiers_36.8_3
7734;Alicante;;Spain;38.34517;-0.48149;1;1900;39000;Alicante_38.3_-0.5
7735;Aligarh;;India;27.88334;78.07475;1;1900;69000;Aligarh_27.9_78.1
7736;Allahabad;Prayag;India;25.44894;81.83328;1;1900;172000;Allahabad_25.4_81.8
7737;Allentown;Pennsylvania;United States of America;40.17789;-74.58349;1;1900;35000;Allentown_40.2_-74.6
7738;Almeria;Almería ;Spain;36.83814;-2.45974;1;1900;47000;Almeria_36.8_-2.5
7739;Alost;Aalst;Belgium;50.93781;4.040952;3;1900;30000;Alost_50.9_4
7740;Altenburg;;Germany;50.985;12.433333;1;1900;37000;Altenburg_51_12.4
7741;Altoona;Pennsylvania;United States of America;40.518681;-78.394736;3;1900;38000;Altoona_40.5_-78.4
7742;Alwar;;India;27.56246;76.625;1;1900;56000;Alwar_27.6_76.6
7743;Amiens;;France;49.892;2.299;1;1900;90000;Amiens_49.9_2.3
7744;Amravati;Amraoti;India;20.9258;77.7647;2;1900;34000;Amravati_20.9_77.8
7745;Amritsar;;India;31.63661;74.87476;1;1900;159000;Amritsar_31.6_74.9
7746;Amroha;;India;28.90314;78.46984;1;1900;39000;Amroha_28.9_78.5
7747;Amsterdam;;Netherlands;52.37403;4.88969;1;1900;510000;Amsterdam_52.4_4.9
7748;Ancona;;Italy;43.59816;13.51008;3;1900;34000;Ancona_43.6_13.5
7749;Andizhan;Andijan;Uzbekistan;40.783333;72.333333;1;1900;55000;Andizhan_40.8_72.3
7750;Andria;;Italy;41.23063;16.29087;2;1900;47000;Andria_41.2_16.3
7751;Angers;;France;47.46667;-0.55;1;1900;82000;Angers_47.5_-0.6
7752;Angouleme;Angoulême ;France;45.65;0.15;1;1900;32000;Angouleme_45.6_0.2
7753;Anqing;Anking;China;30.50917;117.05056;1;1900;70000;Anqing_30.5_117.1
7754;Antananarivo;Tananarive;Madagascar;-18.914812;47.531623;1;1900;54000;Antananarivo_-18.9_47.5
7755;Antwerp;Antwerpen ;Belgium;51.219217;4.402883;1;1900;361000;Antwerp_51.2_4.4
7756;Arad;;Romania;46.18333;21.31667;1;1900;53000;Arad_46.2_21.3
7757;Arnhem;;Netherlands;51.98;5.91111;1;1900;57000;Arnhem_52_5.9
7758;Arrah;Ara;India;25.34;84.4;2;1900;45000;Arrah_25.3_84.4
7759;Astrakhan;Atil, Itil;Russian Federation;46.366681;48.083239;1;1900;121000;Astrakhan_46.4_48.1
7760;Asuncion;Asunción ;Paraguay;-25.30066;-57.63591;1;1900;51000;Asuncion_-25.3_-57.6
7761;Asyut;;Egypt;27.18096;31.18368;1;1900;42000;Asyut_27.2_31.2
7762;Athens;;Greece;37.97945;23.71622;1;1900;181000;Athens_38_23.7
7763;Atlanta;;United States of America;33.749;-84.38798;1;1900;90000;Atlanta_33.7_-84.4
7764;Auburn;Alabama;United States of America;32.587778;-85.480833;3;1900;30000;Auburn_32.6_-85.5
7765;Auckland;;New Zealand;-36.86667;174.76667;1;1900;65000;Auckland_-36.9_174.8
7766;Augsberg;Ausburg;Germany;48.371444;10.898239;1;1900;102000;Augsberg_48.4_10.9
7767;Augusta;Georgia;United States of America;33.473498;-82.010515;3;1900;39000;Augusta_33.5_-82
7768;Aurangabad;;India;19.876165;75.343314;1;1900;36000;Aurangabad_19.9_75.3
7769;Avignon;;France;43.94834;4.80892;1;1900;46000;Avignon_43.9_4.8
7770;Aydin;;Turkey;37.84501;27.83963;1;1900;35000;Aydin_37.8_27.8
7771;Azemmour;Azammour;Morocco;33.287778;-8.342222;1;1900;10000;Azemmour_33.3_-8.3
7772;Badajoz;;Spain;38.87789;-6.97061;1;1900;30000;Badajoz_38.9_-7
7773;Baghdad;Bagdad;Iraq;33.34058;44.40088;1;1900;145000;Baghdad_33.3_44.4
7774;Baku;;Azerbaijan;40.37767;49.89201;1;1900;179000;Baku_40.4_49.9
7775;Ballarat;;Australia;-37.56622;143.84957;1;1900;43000;Ballarat_-37.6_143.8
7776;Baltimore;Maryland;United States of America;39.29038;-76.61219;1;1900;508000;Baltimore_39.3_-76.6
7777;Bamberg;;Germany;49.89873;10.90067;1;1900;41000;Bamberg_49.9_10.9
7778;Bangalore;;India;12.97194;77.59369;1;1900;161000;Bangalore_13_77.6
7779;Bangkok;;Thailand;13.75398;100.50144;1;1900;267000;Bangkok_13.8_100.5
7780;Baoding;Paoting;China;38.873891;115.464806;2;1900;80000;Baoding_38.9_115.5
7781;Barcelona;;Spain;41.38879;2.15899;1;1900;552000;Barcelona_41.4_2.2
7782;Bareilly;;India;28.34702;79.42193;1;1900;130000;Bareilly_28.3_79.4
7783;Bari;;Italy;41.117142;16.871872;1;1900;77000;Bari_41.1_16.9
7784;Barletta;;Italy;41.31183;16.29077;1;1900;40000;Barletta_41.3_16.3
7785;Barnsley;;United Kingdom;53.55;-1.48333;1;1900;40000;Barnsley_53.5_-1.5
7786;Barquisimeto;;Venezuela;10.07389;-69.32278;1;1900;32000;Barquisimeto_10.1_-69.3
7787;Barranquilla;;Colombia;10.96854;-74.78132;1;1900;30000;Barranquilla_11_-74.8
7788;Barrow;Alaska;United States of America;71.29058;-156.78872;2;1900;56000;Barrow_71.3_-156.8
7789;Basel;;Switzerland;47.5584;7.57327;1;1900;109000;Basel_47.6_7.6
7790;Bassein;Pathein;Myanmar;16.774168;94.731666;2;1900;31000;Bassein_16.8_94.7
7791;Bath;;United Kingdom;51.37795;-2.35907;1;1900;60000;Bath_51.4_-2.4
7792;Bauchi;Yakoba;Nigeria;10.315833;9.844167;3;1900;50000;Bauchi_10.3_9.8
7793;Bay City;Michigan;United States of America;43.59505;-83.888639;2;1900;40000;Bay City_43.6_-83.9
7794;Beijing;Peking;China;39.9075;116.39723;1;1900;1100000;Beijing_39.9_116.4
7795;Belem;Belém, Para;Brazil;-1.455833;-48.503889;3;1900;96000;Belem_-1.5_-48.5
7796;Belfast;;Ireland;54.597283;-5.930117;1;1900;335000;Belfast_54.6_-5.9
7797;Belgaum;;India;15.85212;74.50447;1;1900;37000;Belgaum_15.9_74.5
7798;Belgorod-Dnestrovskiy;Bilhorod-Dnistrovskyi, Akkerman;Ukraine;46.183333;30.333333;1;1900;32000;Belgorod-Dnestrovskiy_46.2_30.3
7799;Belgrade;Beograd;Serbia;44.80401;20.46513;1;1900;69000;Belgrade_44.8_20.5
7800;Bellary;;India;15.14575;76.91751;1;1900;58000;Bellary_15.1_76.9
7801;Bendery;Bender;Republic of Moldova;46.83056;29.47111;1;1900;33000;Bendery_46.8_29.5
7802;Bendigo;;Australia;-36.75818;144.28024;1;1900;30000;Bendigo_-36.8_144.3
7803;Berdychiv;Berdichev;Ukraine;49.907903;28.587936;1;1900;58000;Berdychiv_49.9_28.6
7804;Bergen;;Norway;60.391264;5.322053;1;1900;72000;Bergen_60.4_5.3
7805;Bergisch Gladbach;Gladbach;Germany;51.2;7.116667;3;1900;92000;Bergisch Gladbach_51.2_7.1
7806;Berlin;;Germany;52.52437;13.41053;1;1900;2707000;Berlin_52.5_13.4
7807;Bern;;Switzerland;46.94809;7.44744;1;1900;64000;Bern_46.9_7.4
7808;Bernburg;Bernberg;Germany;51.797014;11.73421;2;1900;34000;Bernburg_51.8_11.7
7809;Beruit;;Lebanon;33.888629;35.495479;1;1900;118000;Beruit_33.9_35.5
7810;Berwick-upon-Tweed;Berwick;United Kingdom;55.771;-2.007;3;1900;30000;Berwick-upon-Tweed_55.8_-2
7811;Besancon;Besançon ;France;47.24878;6.01815;1;1900;55000;Besancon_47.2_6
7812;Beziers; Béziers;France;43.34762;3.21899;1;1900;52000;Beziers_43.3_3.2
7813;Bhagalpur;Boglipore;India;25.24446;86.97183;1;1900;75000;Bhagalpur_25.2_87
7814;Bhaktapur;Bhatgaon, Bhadgaon;Nepal;27.672222;85.427778;1;1900;35000;Bhaktapur_27.7_85.4
7815;Bharatpur;Bhurtpore;India;27.21731;77.49009;3;1900;45000;Bharatpur_27.2_77.5
7816;Bhavnagar;;India;21.77446;72.1525;1;1900;56000;Bhavnagar_21.8_72.2
7817;Bhiwani;;India;28.79194;76.14108;1;1900;35000;Bhiwani_28.8_76.1
7818;Bialystok;;Poland;53.13333;23.16433;1;1900;65000;Bialystok_53.1_23.2
7819;Bida;;Nigeria;9.08333;6.01667;1;1900;60000;Bida_9.1_6
7820;Bielefeld;;Germany;52.03333;8.53333;1;1900;63000;Bielefeld_52_8.5
7821;Bihar;Udantapura, Odantapuri;India;25.096074;85.313119;3;1900;45000;Bihar_25.1_85.3
7822;Bikaner;;India;28.02094;73.30749;1;1900;52000;Bikaner_28_73.3
7823;Bilbao;;Spain;43.26271;-2.92528;1;1900;83000;Bilbao_43.3_-2.9
7824;Binghamton;New York;United States of America;42.09869;-75.91797;2;1900;39000;Binghamton_42.1_-75.9
7825;Birmingham;;United Kingdom;52.48142;-1.89983;1;1900;1248000;Birmingham_52.5_-1.9
7826;Birmingham;Alabama;United States of America;33.520661;-86.80249;1;1900;55000;Birmingham_33.5_-86.8
7827;Bitlis;;Turkey;38.40115;42.10784;1;1900;38000;Bitlis_38.4_42.1
7828;Blackburn;;United Kingdom;53.748578;-2.487536;2;1900;126000;Blackburn_53.7_-2.5
7829;Blackpool;;United Kingdom;53.81667;-3.05;2;1900;43000;Blackpool_53.8_-3
7830;Blagoveshchensk;Blagovyeshchensk;Russian Federation;50.272776;127.540406;1;1900;37000;Blagoveshchensk_50.3_127.5
7831;Bobruysk;Bobruisk;Belarus;53.15;29.233333;1;1900;35000;Bobruysk_53.1_29.2
7832;Bogota;Bacata, Funza, Bogotá;Columbia;4.598056;-74.075833;1;1900;110000;Bogota_4.6_-74.1
7833;Bologna;;Italy;44.49381;11.33875;1;1900;132000;Bologna_44.5_11.3
7834;Bolton;;United Kingdom;53.58333;-2.43333;1;1900;168000;Bolton_53.6_-2.4
7835;Bonn;;Germany;50.73438;7.09548;1;1900;59000;Bonn_50.7_7.1
7836;Bordeaux;;France;44.84044;-0.5805;1;1900;304000;Bordeaux_44.8_-0.6
7837;Borinage;;Belgium;50.617619;3.345133;2;1900;70000;Borinage_50.6_3.3
7838;Boston;;United States of America;42.358431;-71.059772;1;1900;1075000;Boston_42.4_-71.1
7839;Boulogne;Boulogne-sur-Mer;France;50.7264;1.6147;2;1900;49000;Boulogne_50.7_1.6
7840;Bourges;;France;47.08333;2.4;1;1900;39000;Bourges_47.1_2.4
7841;Bournemouth;;United Kingdom;50.72048;-1.8795;1;1900;46000;Bournemouth_50.7_-1.9
7842;Bradford;;United Kingdom;53.79391;-1.75206;2;1900;303000;Bradford_53.8_-1.8
7843;Braila;;Romania;45.26667;27.98333;1;1900;58000;Braila_45.3_28
7844;Brandenburg;Bradenburg an der Havel;Germany;52.416667;12.533333;3;1900;49000;Brandenburg_52.4_12.5
7845;Brasov;Brassov, Brasso;Romania;45.666667;25.616667;2;1900;34000;Brasov_45.7_25.6
7846;Brasov;Kronstadt;Romania;45.655651;25.6108;1;1900;60000;Brasov_45.7_25.6
7847;Bratislava;Pozsony, Pressburg;Slovakia;48.145892;17.107136;2;1900;61000;Bratislava_48.1_17.1
7848;Braunschweig;Brunswick;Germany;52.268875;10.526769;1;1900;128000;Braunschweig_52.3_10.5
7849;Bremen;;Germany;53.07516;8.80777;1;1900;182000;Bremen_53.1_8.8
7850;Bremerhaven;;Germany;53.55021;8.57674;1;1900;64000;Bremerhaven_53.6_8.6
7851;Brescia;;Italy;45.52478;10.22727;1;1900;48000;Brescia_45.5_10.2
7852;Brest;Brest-Litovsk;Belarus;52.133333;23.666667;2;1900;43000;Brest_52.1_23.7
7853;Brest;;France;48.3908;-4.486075;1;1900;103000;Brest_48.4_-4.5
7854;Bridgeport;Connecticut;United States of America;41.1864;-73.1956;3;1900;71000;Bridgeport_41.2_-73.2
7855;Brighton;;United Kingdom;50.822531;-0.137164;2;1900;158000;Brighton_50.8_-0.1
7856;Brisbane;;Australia;-27.46794;153.02809;1;1900;118000;Brisbane_-27.5_153
7857;Bristol;;United Kingdom;51.45523;-2.59665;1;1900;320000;Bristol_51.5_-2.6
7858;Broach;;India;21.724644;73.002294;3;1900;42000;Broach_21.7_73
7859;Brockton;Massachusetts;United States of America;42.08343;-71.01838;1;1900;40000;Brockton_42.1_-71
7860;Brugge;Bruges;Belgium;51.210819;3.224936;1;1900;53000;Brugge_51.2_3.2
7861;Brunn;Brno;Austria;49.2;16.6167;2;1900;137000;Brunn_49.2_16.6
7862;Brussel;Brussels;Belgium;50.85045;4.34878;1;1900;561000;Brussel_50.9_4.3
7863;Bucharest;;Romania;44.43225;26.10626;1;1900;282000;Bucharest_44.4_26.1
7864;Budapest;;Hungary;47.49801;19.03991;1;1900;785000;Budapest_47.5_19
7865;Budaun;;India;28.0362;79.12631;1;1900;38000;Budaun_28_79.1
7866;Buenos Aires;;Argentina;-34.61315;-58.37723;1;1900;806000;Buenos Aires_-34.6_-58.4
7867;Buffalo;;United States of America;42.9047;-78.8494;1;1900;360000;Buffalo_42.9_-78.8
7868;Burgos;;Spain;42.35;-3.7;1;1900;31000;Burgos_42.4_-3.7
7869;Burnley;;United Kingdom;53.8;-2.23333;1;1900;96000;Burnley_53.8_-2.2
7870;Bursa;Brusa;Turkey;40.19266;29.08403;1;1900;71000;Bursa_40.2_29.1
7871;Bury;;United Kingdom;53.593;-2.298;1;1900;57000;Bury_53.6_-2.3
7872;Busan;Pusan;Republic of Korea;35.179554;129.075642;3;1900;73000;Busan_35.2_129.1
7873;Bydgoszcz;Bromberg;Poland;53.116667;18;3;1900;52000;Bydgoszcz_53.1_18
7874;Cadiz;;Spain;36.52978;-6.29465;1;1900;113000;Cadiz_36.5_-6.3
7875;Caen;;France;49.18585;-0.35912;1;1900;42000;Caen_49.2_-0.4
7876;Cagliari;;Italy;39.20738;9.13462;1;1900;53000;Cagliari_39.2_9.1
7877;Cairo;Fostat, Fustat;Egypt;30.06263;31.24967;1;1900;595000;Cairo_30.1_31.2
7878;Calais;;France;50.9581;1.85205;1;1900;59000;Calais_51_1.9
7879;Calcutta;Kolkata;India;22.56263;88.36304;1;1900;1085000;Calcutta_22.6_88.4
7880;Calicut;;India;11.258753;75.78041;3;1900;75000;Calicut_11.3_75.8
7881;Caltanissetta;;Italy;37.490112;14.062893;1;1900;32000;Caltanissetta_37.5_14.1
7882;Cambay;;India;22.313114;72.619408;3;1900;31000;Cambay_22.3_72.6
7883;Cambridge;;United Kingdom;52.205;0.119;1;1900;38000;Cambridge_52.2_0.1
7884;Canton;Ohio;United States of America;40.805;-81.375833;2;1900;30000;Canton_40.8_-81.4
7885;Cape Town;;South Africa;-33.92584;18.42322;1;1900;148000;Cape Town_-33.9_18.4
7886;Caracas;;Venezuela;10.48801;-66.87919;1;1900;82000;Caracas_10.5_-66.9
7887;Cardiff;;Wales;51.481581;-3.17909;1;1900;169000;Cardiff_51.5_-3.2
7888;Carlisle;;United Kingdom;54.8951;-2.9382;1;1900;45000;Carlisle_54.9_-2.9
7889;Cartagena;;Spain;37.625683;-0.996583;1;1900;78000;Cartagena_37.6_-1
7890;Cassel;;France;50.80109;2.48527;1;1900;106000;Cassel_50.8_2.5
7891;Catania;;Italy;37.50213;15.08719;1;1900;138000;Catania_37.5_15.1
7892;Cerignola;;Italy;41.26403;15.90046;1;1900;31000;Cerignola_41.3_15.9
7893;Ceske Budejovice;Budweis, Ceské Budejovice;Czech Republic;48.974722;14.474722;2;1900;39000;Ceske Budejovice_49_14.5
7894;Changsha;;China;28.196111;112.972222;1;1900;220000;Changsha_28.2_113
7895;Changteh;;China;28.228209;112.938814;3;1900;40000;Changteh_28.2_112.9
7896;Chaozhou;Chaochow, Chaohsien;China;23.67;116.63;3;1900;40000;Chaozhou_23.7_116.6
7897;Charleston;South Carolina;United States of America;32.7833;-79.9333;1;1900;58000;Charleston_32.8_-79.9
7898;Chattanooga;Tennessee;United States of America;35.04563;-85.30968;1;1900;30000;Chattanooga_35_-85.3
7899;Chefoo;Yantai;China;37.535;121.389167;2;1900;35000;Chefoo_37.5_121.4
7900;Cheltenham;;United Kingdom;51.883333;-2.066667;2;1900;48000;Cheltenham_51.9_-2.1
7901;Chemnitz;;Germany;50.83333;12.91667;1;1900;206000;Chemnitz_50.8_12.9
7902;Chengdu;;China;30.66667;104.06667;1;1900;300000;Chengdu_30.7_104.1
7903;Cherbourg;Cherbourg-Octeville;France;49.639093;-1.625298;1;1900;42000;Cherbourg_49.6_-1.6
7904;Chernivtsi;Czernowitz;Ukraine;48.291683;25.935217;3;1900;67000;Chernivtsi_48.3_25.9
7905;Chester;;United Kingdom;53.1903;-2.8916;3;1900;38000;Chester_53.2_-2.9
7906;Chhapra;;India;25.7848;84.7274;3;1900;47000;Chhapra_25.8_84.7
7907;Chicago;Illinois;United States of America;41.85003;-87.65005;1;1900;1717000;Chicago_41.9_-87.7
7908;Chihuahua;;Mexico;28.63333;-106.08333;1;1900;30000;Chihuahua_28.6_-106.1
7909;Chillan; Chillán ;Chile;-36.60664;-72.10344;1;1900;34000;Chillan_-36.6_-72.1
7910;Chinkiang;Zhenjiang;China;32.2;119.416667;2;1900;168000;Chinkiang_32.2_119.4
7911;Chisinau;Kishinev, Chisinãu ;Republic of Moldova;47.026858;28.84155;1;1900;125000;Chisinau_47_28.8
7912;Chongqing;Chonquing, Chungking;China;29.56301;106.551557;2;1900;180000;Chongqing_29.6_106.6
7913;Christchurch;;New Zealand;-43.532054;172.636225;1;1900;55000;Christchurch_-43.5_172.6
7914;Cincinnati;;United States of America;39.162;-84.45689;1;1900;417000;Cincinnati_39.2_-84.5
7915;Clermont;;France;45.7831;3.0824;2;1900;52000;Clermont_45.8_3.1
7916;Cleveland;Ohio;United States of America;41.499495;-81.695409;1;1900;385000;Cleveland_41.5_-81.7
7917;Cluj-Napoca;Koloszvar;Romania;46.777248;23.59989;1;1900;46000;Cluj-Napoca_46.8_23.6
7918;Coatbridge;;United Kingdom;55.86216;-4.02469;1;1900;57000;Coatbridge_55.9_-4
7919;Coimbatore;;India;11.00555;76.96612;1;1900;52000;Coimbatore_11_77
7920;Colchester;;United Kingdom;51.88921;0.90421;1;1900;38000;Colchester_51.9_0.9
7921;Colmar;;France;48.08333;7.36667;1;1900;36000;Colmar_48.1_7.4
7922;Cologne;Koln, Coln;Germany;50.937531;6.960278;1;1900;437000;Cologne_50.9_7
7923;Colombo;;Sri Lanka;6.9344;79.8428;1;1900;152000;Colombo_6.9_79.8
7924;Columbus;Ohio;United States of America;39.961176;-82.998794;1;1900;125000;Columbus_40_-83
7925;Concepcion; Concepción ;Chile;-36.818938;-73.050319;1;1900;53000;Concepcion_-36.8_-73.1
7926;Constantine;;Algeria;36.365;6.61472;1;1900;52000;Constantine_36.4_6.6
7927;Copenhagen;;Denmark;55.67594;12.56553;1;1900;462000;Copenhagen_55.7_12.6
7928;Cordoba;;Argentina;-31.4135;-64.18105;1;1900;49000;Cordoba_-31.4_-64.2
7929;Cordoba;Cordova, Córdoba;Spain;38.046133;-4.893564;2;1900;52000;Cordoba_38_-4.9
7930;Cork;;Ireland;51.89797;-8.47061;1;1900;76000;Cork_51.9_-8.5
7931;Cottbus;;Germany;51.75769;14.32888;1;1900;39000;Cottbus_51.8_14.3
7932;Coventry;;United Kingdom;52.40656;-1.51217;3;1900;68000;Coventry_52.4_-1.5
7933;Craiova;;Romania;44.333333;23.816667;2;1900;45000;Craiova_44.3_23.8
7934;Cremona;;Italy;45.13617;10.02797;1;1900;31000;Cremona_45.1_10
7935;Crewe;;United Kingdom;53.09787;-2.44161;1;1900;41000;Crewe_53.1_-2.4
7936;Cuddalore;;India;11.74629;79.76436;2;1900;51000;Cuddalore_11.7_79.8
7937;Cuenca;;Ecuador;-2.8992;-79.0153;1;1900;30000;Cuenca_-2.9_-79
7938;Cuiaba;Cuiabá, Cuyaba;Brazil;-15.598917;-56.094894;1;1900;34000;Cuiaba_-15.6_-56.1
7939;Curitiba;;Brazil;-25.42778;-49.27306;1;1900;49000;Curitiba_-25.4_-49.3
7940;Cuttack;;India;20.46497;85.87927;1;1900;51000;Cuttack_20.5_85.9
7941;Czestochowa;;Poland;50.79646;19.12409;1;1900;53000;Czestochowa_50.8_19.1
7942;Dali;Tali;China;25.606486;100.267638;1;1900;31000;Dali_25.6_100.3
7943;Dallas;Texas;United States of America;32.78014;-96.800451;1;1900;42000;Dallas_32.8_-96.8
7944;Damascus;;Syria;33.5102;36.29128;1;1900;165000;Damascus_33.5_36.3
7945;Darbhanga;;India;26.15216;85.89707;1;1900;66000;Darbhanga_26.2_85.9
7946;Darlington;;United Kingdom;54.527;-1.5526;3;1900;43000;Darlington_54.5_-1.6
7947;Darmstadt;;Germany;49.87056;8.64944;1;1900;72000;Darmstadt_49.9_8.6
7948;Datong;Taitong, Tatung;China;40.083333;113.3;2;1900;55000;Datong_40.1_113.3
7949;Daugavpils;Dvinsk;Latvia;55.875;26.535556;3;1900;73000;Daugavpils_55.9_26.5
7950;Davenport;Iowa;United States of America;41.5431;-90.5908;3;1900;71000;Davenport_41.5_-90.6
7951;Dayton;Ohio;United States of America;39.11284;-84.47272;1;1900;85000;Dayton_39.1_-84.5
7952;Debrecen;;Hungary;47.53333;21.63333;1;1900;72000;Debrecen_47.5_21.6
7953;Delft;;Netherlands;52.00667;4.35556;1;1900;31000;Delft_52_4.4
7954;Delhi;;India;28.65381;77.22897;1;1900;207000;Delhi_28.7_77.2
7955;Denver;Colorado;United States of America;39.737567;-104.984718;1;1900;133000;Denver_39.7_-105
7956;Dera Ismail Khan;;Pakistan;31.83269;70.9024;1;1900;31000;Dera Ismail Khan_31.8_70.9
7957;Derby;;United Kingdom;52.922531;-1.474619;1;1900;112000;Derby_52.9_-1.5
7958;Des Moines;Iowa;United States of America;41.60054;-93.60911;1;1900;62000;Des Moines_41.6_-93.6
7959;Dessau-Rosslau;;Germany;51.83864;12.24555;1;1900;50000;Dessau-Rosslau_51.8_12.2
7960;Detroit;Michigan;United States of America;42.33143;-83.04575;1;1900;297000;Detroit_42.3_-83
7961;Dewsbury;;United Kingdom;53.69076;-1.62907;1;1900;57000;Dewsbury_53.7_-1.6
7962;Dhaka;Dacca;India;23.709921;90.407143;1;1900;90000;Dhaka_23.7_90.4
7963;Dharwad;Dharwar;India;15.364708;75.123955;3;1900;31000;Dharwad_15.4_75.1
7964;Dienne;Guinea, Jenne;Senegal;15.033366;-16.350122;3;1900;6000;Dienne_15_-16.4
7965;Dijon;;France;47.31667;5.01667;1;1900;71000;Dijon_47.3_5
7966;Dikwa;Emirate;Nigeria;12.02396;13.91646;1;1900;50000;Dikwa_12_13.9
7967;Dnipropetrovsk;Dnepropetrovsk, Ekaterinoslav;Ukraine;48.464717;35.046183;1;1900;135000;Dnipropetrovsk_48.5_35
7968;Dordrecht;;Netherlands;51.81;4.67361;1;1900;38000;Dordrecht_51.8_4.7
7969;Dortmund;;Germany;51.51494;7.466;1;1900;142000;Dortmund_51.5_7.5
7970;Dover;;United Kingdom;51.13333;1.3;1;1900;40000;Dover_51.1_1.3
7971;Dresden;;Germany;51.05089;13.73832;1;1900;540000;Dresden_51.1_13.7
7972;Dublin;;Ireland;53.33306;-6.24889;1;1900;382000;Dublin_53.3_-6.2
7973;Dubuque;Iowa;United States of America;42.50056;-90.66457;1;1900;36000;Dubuque_42.5_-90.7
7974;Duluth;Minnesota;United States of America;46.786672;-92.100485;1;1900;84000;Duluth_46.8_-92.1
7975;Dumyat;Damietta;Egypt;31.41648;31.81332;1;1900;30000;Dumyat_31.4_31.8
7976;Dundee;;United Kingdom;56.5;-2.96667;1;1900;160000;Dundee_56.5_-3
7977;Dunedin;;New Zealand;-45.87416;170.50361;1;1900;51000;Dunedin_-45.9_170.5
7978;Dunkerque;Dunkirk;France;51.0383;2.3775;1;1900;70000;Dunkerque_51_2.4
7979;Durango;;Mexico;24.016667;-104.666667;3;1900;31000;Durango_24_-104.7
7980;Durban;;South Africa;-29.8579;31.0292;1;1900;56000;Durban_-29.9_31
7981;Dusseldorf;Düsseldorf ;Germany;51.22172;6.77616;1;1900;213000;Dusseldorf_51.2_6.8
7982;Eastbourne;;United Kingdom;50.76871;0.28453;1;1900;42000;Eastbourne_50.8_0.3
7983;Edessa;Urfa;Turkey;37.15;38.8;1;1900;55000;Edessa_37.1_38.8
7984;Edinburgh;;United Kingdom;55.95206;-3.19648;1;1900;400000;Edinburgh_56_-3.2
7985;Edirne;Adrianople;Turkey;41.681808;26.562269;1;1900;81000;Edirne_41.7_26.6
7986;Eisenach;;Germany;50.9807;10.31522;1;1900;31000;Eisenach_51_10.3
7987;Elblag;Elbing;Poland;54.166667;19.4;2;1900;52000;Elblag_54.2_19.4
7988;Elmira;New York;United States of America;42.0898;-76.80773;3;1900;37000;Elmira_42.1_-76.8
7989;Erfurt;;Germany;50.9787;11.03283;1;1900;85000;Erfurt_51_11
7990;Erzurum;Theodosiopolis, Erzerum;Turkey;39.90861;41.27694;1;1900;48000;Erzurum_39.9_41.3
7991;Esfahan;Isfahan;Iran;32.651389;51.679192;1;1900;80000;Esfahan_32.7_51.7
7992;Etawah;;India;26.7778;79.02159;1;1900;42000;Etawah_26.8_79
7993;Evansville;Indiana;United States of America;37.97476;-87.55585;1;1900;59000;Evansville_38_-87.6
