"name","type","date","value"
"Sudan","Recovered",2020-02-19,0
"Sudan","Recovered",2020-02-20,0
"Sudan","Recovered",2020-02-21,0
"Sudan","Recovered",2020-02-22,0
"Sudan","Recovered",2020-02-23,0
"Sudan","Recovered",2020-02-24,0
"Sudan","Recovered",2020-02-25,0
"Sudan","Recovered",2020-02-26,0
"Sudan","Recovered",2020-02-27,0
"Sudan","Recovered",2020-02-28,0
"Sudan","Recovered",2020-02-29,0
"Sudan","Recovered",2020-03-01,0
"Sudan","Recovered",2020-03-02,0
"Sudan","Recovered",2020-03-03,0
"Sudan","Recovered",2020-03-04,0
"Sudan","Recovered",2020-03-05,0
"Sudan","Recovered",2020-03-06,0
"Sudan","Recovered",2020-03-07,0
"Sudan","Recovered",2020-03-08,0
"Sudan","Recovered",2020-03-09,0
"Sudan","Recovered",2020-03-10,0
"Sudan","Recovered",2020-03-11,0
"Sudan","Recovered",2020-03-12,0
"Sudan","Recovered",2020-03-13,0
"Sudan","Recovered",2020-03-14,0
"Sudan","Recovered",2020-03-15,0
"Sudan","Recovered",2020-03-16,0
"Sudan","Recovered",2020-03-17,0
"Suriname","Confirmed",2020-01-22,0
"Suriname","Confirmed",2020-01-23,0
"Suriname","Confirmed",2020-01-24,0
"Suriname","Confirmed",2020-01-25,0
"Suriname","Confirmed",2020-01-26,0
"Suriname","Confirmed",2020-01-27,0
"Suriname","Confirmed",2020-01-28,0
"Suriname","Confirmed",2020-01-29,0
"Suriname","Confirmed",2020-01-30,0
"Suriname","Confirmed",2020-01-31,0
"Suriname","Confirmed",2020-02-01,0
"Suriname","Confirmed",2020-02-02,0
"Suriname","Confirmed",2020-02-03,0
"Suriname","Confirmed",2020-02-04,0
"Suriname","Confirmed",2020-02-05,0
"Suriname","Confirmed",2020-02-06,0
"Suriname","Confirmed",2020-02-07,0
"Suriname","Confirmed",2020-02-08,0
"Suriname","Confirmed",2020-02-09,0
"Suriname","Confirmed",2020-02-10,0
"Suriname","Confirmed",2020-02-11,0
"Suriname","Confirmed",2020-02-12,0
"Suriname","Confirmed",2020-02-13,0
"Suriname","Confirmed",2020-02-14,0
"Suriname","Confirmed",2020-02-15,0
"Suriname","Confirmed",2020-02-16,0
"Suriname","Confirmed",2020-02-17,0
"Suriname","Confirmed",2020-02-18,0
"Suriname","Confirmed",2020-02-19,0
"Suriname","Confirmed",2020-02-20,0
"Suriname","Confirmed",2020-02-21,0
"Suriname","Confirmed",2020-02-22,0
"Suriname","Confirmed",2020-02-23,0
"Suriname","Confirmed",2020-02-24,0
"Suriname","Confirmed",2020-02-25,0
"Suriname","Confirmed",2020-02-26,0
"Suriname","Confirmed",2020-02-27,0
"Suriname","Confirmed",2020-02-28,0
"Suriname","Confirmed",2020-02-29,0
"Suriname","Confirmed",2020-03-01,0
"Suriname","Confirmed",2020-03-02,0
"Suriname","Confirmed",2020-03-03,0
"Suriname","Confirmed",2020-03-04,0
"Suriname","Confirmed",2020-03-05,0
"Suriname","Confirmed",2020-03-06,0
"Suriname","Confirmed",2020-03-07,0
"Suriname","Confirmed",2020-03-08,0
"Suriname","Confirmed",2020-03-09,0
"Suriname","Confirmed",2020-03-10,0
"Suriname","Confirmed",2020-03-11,0
"Suriname","Confirmed",2020-03-12,0
"Suriname","Confirmed",2020-03-13,0
"Suriname","Confirmed",2020-03-14,1
"Suriname","Confirmed",2020-03-15,1
"Suriname","Confirmed",2020-03-16,1
"Suriname","Confirmed",2020-03-17,1
"Suriname","Deaths",2020-01-22,0
"Suriname","Deaths",2020-01-23,0
"Suriname","Deaths",2020-01-24,0
"Suriname","Deaths",2020-01-25,0
"Suriname","Deaths",2020-01-26,0
"Suriname","Deaths",2020-01-27,0
"Suriname","Deaths",2020-01-28,0
"Suriname","Deaths",2020-01-29,0
"Suriname","Deaths",2020-01-30,0
"Suriname","Deaths",2020-01-31,0
"Suriname","Deaths",2020-02-01,0
"Suriname","Deaths",2020-02-02,0
"Suriname","Deaths",2020-02-03,0
"Suriname","Deaths",2020-02-04,0
"Suriname","Deaths",2020-02-05,0
"Suriname","Deaths",2020-02-06,0
"Suriname","Deaths",2020-02-07,0
"Suriname","Deaths",2020-02-08,0
"Suriname","Deaths",2020-02-09,0
"Suriname","Deaths",2020-02-10,0
"Suriname","Deaths",2020-02-11,0
"Suriname","Deaths",2020-02-12,0
"Suriname","Deaths",2020-02-13,0
"Suriname","Deaths",2020-02-14,0
"Suriname","Deaths",2020-02-15,0
"Suriname","Deaths",2020-02-16,0
"Suriname","Deaths",2020-02-17,0
"Suriname","Deaths",2020-02-18,0
"Suriname","Deaths",2020-02-19,0
"Suriname","Deaths",2020-02-20,0
"Suriname","Deaths",2020-02-21,0
"Suriname","Deaths",2020-02-22,0
"Suriname","Deaths",2020-02-23,0
"Suriname","Deaths",2020-02-24,0
"Suriname","Deaths",2020-02-25,0
"Suriname","Deaths",2020-02-26,0
"Suriname","Deaths",2020-02-27,0
"Suriname","Deaths",2020-02-28,0
"Suriname","Deaths",2020-02-29,0
"Suriname","Deaths",2020-03-01,0
"Suriname","Deaths",2020-03-02,0
"Suriname","Deaths",2020-03-03,0
"Suriname","Deaths",2020-03-04,0
"Suriname","Deaths",2020-03-05,0
"Suriname","Deaths",2020-03-06,0
"Suriname","Deaths",2020-03-07,0
"Suriname","Deaths",2020-03-08,0
"Suriname","Deaths",2020-03-09,0
"Suriname","Deaths",2020-03-10,0
"Suriname","Deaths",2020-03-11,0
"Suriname","Deaths",2020-03-12,0
"Suriname","Deaths",2020-03-13,0
"Suriname","Deaths",2020-03-14,0
"Suriname","Deaths",2020-03-15,0
"Suriname","Deaths",2020-03-16,0
"Suriname","Deaths",2020-03-17,0
"Suriname","Recovered",2020-01-22,0
"Suriname","Recovered",2020-01-23,0
"Suriname","Recovered",2020-01-24,0
"Suriname","Recovered",2020-01-25,0
"Suriname","Recovered",2020-01-26,0
"Suriname","Recovered",2020-01-27,0
"Suriname","Recovered",2020-01-28,0
"Suriname","Recovered",2020-01-29,0
"Suriname","Recovered",2020-01-30,0
"Suriname","Recovered",2020-01-31,0
"Suriname","Recovered",2020-02-01,0
"Suriname","Recovered",2020-02-02,0
"Suriname","Recovered",2020-02-03,0
"Suriname","Recovered",2020-02-04,0
"Suriname","Recovered",2020-02-05,0
"Suriname","Recovered",2020-02-06,0
"Suriname","Recovered",2020-02-07,0
"Suriname","Recovered",2020-02-08,0
"Suriname","Recovered",2020-02-09,0
"Suriname","Recovered",2020-02-10,0
"Suriname","Recovered",2020-02-11,0
"Suriname","Recovered",2020-02-12,0
"Suriname","Recovered",2020-02-13,0
"Suriname","Recovered",2020-02-14,0
"Suriname","Recovered",2020-02-15,0
"Suriname","Recovered",2020-02-16,0
"Suriname","Recovered",2020-02-17,0
"Suriname","Recovered",2020-02-18,0
"Suriname","Recovered",2020-02-19,0
"Suriname","Recovered",2020-02-20,0
"Suriname","Recovered",2020-02-21,0
"Suriname","Recovered",2020-02-22,0
"Suriname","Recovered",2020-02-23,0
"Suriname","Recovered",2020-02-24,0
"Suriname","Recovered",2020-02-25,0
"Suriname","Recovered",2020-02-26,0
"Suriname","Recovered",2020-02-27,0
"Suriname","Recovered",2020-02-28,0
"Suriname","Recovered",2020-02-29,0
"Suriname","Recovered",2020-03-01,0
"Suriname","Recovered",2020-03-02,0
"Suriname","Recovered",2020-03-03,0
"Suriname","Recovered",2020-03-04,0
"Suriname","Recovered",2020-03-05,0
"Suriname","Recovered",2020-03-06,0
"Suriname","Recovered",2020-03-07,0
"Suriname","Recovered",2020-03-08,0
"Suriname","Recovered",2020-03-09,0
"Suriname","Recovered",2020-03-10,0
"Suriname","Recovered",2020-03-11,0
"Suriname","Recovered",2020-03-12,0
"Suriname","Recovered",2020-03-13,0
"Suriname","Recovered",2020-03-14,0
"Suriname","Recovered",2020-03-15,0
"Suriname","Recovered",2020-03-16,0
"Suriname","Recovered",2020-03-17,0
"Sweden","Confirmed",2020-01-22,0
"Sweden","Confirmed",2020-01-23,0
"Sweden","Confirmed",2020-01-24,0
"Sweden","Confirmed",2020-01-25,0
"Sweden","Confirmed",2020-01-26,0
"Sweden","Confirmed",2020-01-27,0
"Sweden","Confirmed",2020-01-28,0
"Sweden","Confirmed",2020-01-29,0
"Sweden","Confirmed",2020-01-30,0
"Sweden","Confirmed",2020-01-31,1
"Sweden","Confirmed",2020-02-01,1
"Sweden","Confirmed",2020-02-02,1
"Sweden","Confirmed",2020-02-03,1
"Sweden","Confirmed",2020-02-04,1
"Sweden","Confirmed",2020-02-05,1
"Sweden","Confirmed",2020-02-06,1
"Sweden","Confirmed",2020-02-07,1
"Sweden","Confirmed",2020-02-08,1
"Sweden","Confirmed",2020-02-09,1
"Sweden","Confirmed",2020-02-10,1
"Sweden","Confirmed",2020-02-11,1
"Sweden","Confirmed",2020-02-12,1
"Sweden","Confirmed",2020-02-13,1
"Sweden","Confirmed",2020-02-14,1
"Sweden","Confirmed",2020-02-15,1
"Sweden","Confirmed",2020-02-16,1
"Sweden","Confirmed",2020-02-17,1
"Sweden","Confirmed",2020-02-18,1
"Sweden","Confirmed",2020-02-19,1
"Sweden","Confirmed",2020-02-20,1
"Sweden","Confirmed",2020-02-21,1
"Sweden","Confirmed",2020-02-22,1
"Sweden","Confirmed",2020-02-23,1
"Sweden","Confirmed",2020-02-24,1
"Sweden","Confirmed",2020-02-25,1
"Sweden","Confirmed",2020-02-26,2
"Sweden","Confirmed",2020-02-27,7
"Sweden","Confirmed",2020-02-28,7
"Sweden","Confirmed",2020-02-29,12
"Sweden","Confirmed",2020-03-01,14
"Sweden","Confirmed",2020-03-02,15
"Sweden","Confirmed",2020-03-03,21
"Sweden","Confirmed",2020-03-04,35
"Sweden","Confirmed",2020-03-05,94
"Sweden","Confirmed",2020-03-06,101
"Sweden","Confirmed",2020-03-07,161
"Sweden","Confirmed",2020-03-08,203
"Sweden","Confirmed",2020-03-09,248
"Sweden","Confirmed",2020-03-10,355
"Sweden","Confirmed",2020-03-11,500
"Sweden","Confirmed",2020-03-12,599
"Sweden","Confirmed",2020-03-13,814
"Sweden","Confirmed",2020-03-14,961
"Sweden","Confirmed",2020-03-15,1022
"Sweden","Confirmed",2020-03-16,1103
"Sweden","Confirmed",2020-03-17,1190
"Sweden","Deaths",2020-01-22,0
"Sweden","Deaths",2020-01-23,0
"Sweden","Deaths",2020-01-24,0
"Sweden","Deaths",2020-01-25,0
"Sweden","Deaths",2020-01-26,0
"Sweden","Deaths",2020-01-27,0
"Sweden","Deaths",2020-01-28,0
"Sweden","Deaths",2020-01-29,0
"Sweden","Deaths",2020-01-30,0
"Sweden","Deaths",2020-01-31,0
"Sweden","Deaths",2020-02-01,0
"Sweden","Deaths",2020-02-02,0
"Sweden","Deaths",2020-02-03,0
"Sweden","Deaths",2020-02-04,0
"Sweden","Deaths",2020-02-05,0
"Sweden","Deaths",2020-02-06,0
"Sweden","Deaths",2020-02-07,0
"Sweden","Deaths",2020-02-08,0
"Sweden","Deaths",2020-02-09,0
"Sweden","Deaths",2020-02-10,0
"Sweden","Deaths",2020-02-11,0
"Sweden","Deaths",2020-02-12,0
"Sweden","Deaths",2020-02-13,0
"Sweden","Deaths",2020-02-14,0
"Sweden","Deaths",2020-02-15,0
"Sweden","Deaths",2020-02-16,0
"Sweden","Deaths",2020-02-17,0
"Sweden","Deaths",2020-02-18,0
"Sweden","Deaths",2020-02-19,0
"Sweden","Deaths",2020-02-20,0
"Sweden","Deaths",2020-02-21,0
"Sweden","Deaths",2020-02-22,0
"Sweden","Deaths",2020-02-23,0
"Sweden","Deaths",2020-02-24,0
"Sweden","Deaths",2020-02-25,0
"Sweden","Deaths",2020-02-26,0
"Sweden","Deaths",2020-02-27,0
"Sweden","Deaths",2020-02-28,0
"Sweden","Deaths",2020-02-29,0
"Sweden","Deaths",2020-03-01,0
"Sweden","Deaths",2020-03-02,0
"Sweden","Deaths",2020-03-03,0
"Sweden","Deaths",2020-03-04,0
"Sweden","Deaths",2020-03-05,0
"Sweden","Deaths",2020-03-06,0
"Sweden","Deaths",2020-03-07,0
"Sweden","Deaths",2020-03-08,0
"Sweden","Deaths",2020-03-09,0
"Sweden","Deaths",2020-03-10,0
"Sweden","Deaths",2020-03-11,1
"Sweden","Deaths",2020-03-12,1
"Sweden","Deaths",2020-03-13,1
"Sweden","Deaths",2020-03-14,2
"Sweden","Deaths",2020-03-15,3
"Sweden","Deaths",2020-03-16,6
"Sweden","Deaths",2020-03-17,7
"Sweden","Recovered",2020-01-22,0
"Sweden","Recovered",2020-01-23,0
"Sweden","Recovered",2020-01-24,0
"Sweden","Recovered",2020-01-25,0
"Sweden","Recovered",2020-01-26,0
"Sweden","Recovered",2020-01-27,0
"Sweden","Recovered",2020-01-28,0
"Sweden","Recovered",2020-01-29,0
"Sweden","Recovered",2020-01-30,0
"Sweden","Recovered",2020-01-31,0
"Sweden","Recovered",2020-02-01,0
"Sweden","Recovered",2020-02-02,0
"Sweden","Recovered",2020-02-03,0
"Sweden","Recovered",2020-02-04,0
"Sweden","Recovered",2020-02-05,0
"Sweden","Recovered",2020-02-06,0
"Sweden","Recovered",2020-02-07,0
"Sweden","Recovered",2020-02-08,0
"Sweden","Recovered",2020-02-09,0
"Sweden","Recovered",2020-02-10,0
"Sweden","Recovered",2020-02-11,0
"Sweden","Recovered",2020-02-12,0
"Sweden","Recovered",2020-02-13,0
"Sweden","Recovered",2020-02-14,0
"Sweden","Recovered",2020-02-15,0
"Sweden","Recovered",2020-02-16,0
"Sweden","Recovered",2020-02-17,0
"Sweden","Recovered",2020-02-18,0
"Sweden","Recovered",2020-02-19,0
"Sweden","Recovered",2020-02-20,0
"Sweden","Recovered",2020-02-21,0
"Sweden","Recovered",2020-02-22,0
"Sweden","Recovered",2020-02-23,0
"Sweden","Recovered",2020-02-24,0
"Sweden","Recovered",2020-02-25,0
"Sweden","Recovered",2020-02-26,0
"Sweden","Recovered",2020-02-27,0
"Sweden","Recovered",2020-02-28,0
"Sweden","Recovered",2020-02-29,0
"Sweden","Recovered",2020-03-01,0
"Sweden","Recovered",2020-03-02,0
"Sweden","Recovered",2020-03-03,0
"Sweden","Recovered",2020-03-04,0
"Sweden","Recovered",2020-03-05,0
"Sweden","Recovered",2020-03-06,0
"Sweden","Recovered",2020-03-07,0
"Sweden","Recovered",2020-03-08,0
"Sweden","Recovered",2020-03-09,1
"Sweden","Recovered",2020-03-10,1
"Sweden","Recovered",2020-03-11,1
"Sweden","Recovered",2020-03-12,1
"Sweden","Recovered",2020-03-13,1
"Sweden","Recovered",2020-03-14,1
"Sweden","Recovered",2020-03-15,1
"Sweden","Recovered",2020-03-16,1
"Sweden","Recovered",2020-03-17,1
"Switzerland","Confirmed",2020-01-22,0
"Switzerland","Confirmed",2020-01-23,0
"Switzerland","Confirmed",2020-01-24,0
"Switzerland","Confirmed",2020-01-25,0
"Switzerland","Confirmed",2020-01-26,0
"Switzerland","Confirmed",2020-01-27,0
"Switzerland","Confirmed",2020-01-28,0
"Switzerland","Confirmed",2020-01-29,0
"Switzerland","Confirmed",2020-01-30,0
"Switzerland","Confirmed",2020-01-31,0
"Switzerland","Confirmed",2020-02-01,0
"Switzerland","Confirmed",2020-02-02,0
"Switzerland","Confirmed",2020-02-03,0
"Switzerland","Confirmed",2020-02-04,0
"Switzerland","Confirmed",2020-02-05,0
"Switzerland","Confirmed",2020-02-06,0
"Switzerland","Confirmed",2020-02-07,0
"Switzerland","Confirmed",2020-02-08,0
"Switzerland","Confirmed",2020-02-09,0
"Switzerland","Confirmed",2020-02-10,0
"Switzerland","Confirmed",2020-02-11,0
"Switzerland","Confirmed",2020-02-12,0
"Switzerland","Confirmed",2020-02-13,0
"Switzerland","Confirmed",2020-02-14,0
"Switzerland","Confirmed",2020-02-15,0
"Switzerland","Confirmed",2020-02-16,0
"Switzerland","Confirmed",2020-02-17,0
"Switzerland","Confirmed",2020-02-18,0
"Switzerland","Confirmed",2020-02-19,0
"Switzerland","Confirmed",2020-02-20,0
"Switzerland","Confirmed",2020-02-21,0
"Switzerland","Confirmed",2020-02-22,0
"Switzerland","Confirmed",2020-02-23,0
"Switzerland","Confirmed",2020-02-24,0
"Switzerland","Confirmed",2020-02-25,1
"Switzerland","Confirmed",2020-02-26,1
"Switzerland","Confirmed",2020-02-27,8
"Switzerland","Confirmed",2020-02-28,8
"Switzerland","Confirmed",2020-02-29,18
"Switzerland","Confirmed",2020-03-01,27
"Switzerland","Confirmed",2020-03-02,42
"Switzerland","Confirmed",2020-03-03,56
"Switzerland","Confirmed",2020-03-04,90
"Switzerland","Confirmed",2020-03-05,114
"Switzerland","Confirmed",2020-03-06,214
"Switzerland","Confirmed",2020-03-07,268
"Switzerland","Confirmed",2020-03-08,337
"Switzerland","Confirmed",2020-03-09,374
"Switzerland","Confirmed",2020-03-10,491
"Switzerland","Confirmed",2020-03-11,652
"Switzerland","Confirmed",2020-03-12,652
"Switzerland","Confirmed",2020-03-13,1139
"Switzerland","Confirmed",2020-03-14,1359
"Switzerland","Confirmed",2020-03-15,2200
"Switzerland","Confirmed",2020-03-16,2200
"Switzerland","Confirmed",2020-03-17,2700
"Switzerland","Deaths",2020-01-22,0
"Switzerland","Deaths",2020-01-23,0
"Switzerland","Deaths",2020-01-24,0
"Switzerland","Deaths",2020-01-25,0
"Switzerland","Deaths",2020-01-26,0
"Switzerland","Deaths",2020-01-27,0
"Switzerland","Deaths",2020-01-28,0
"Switzerland","Deaths",2020-01-29,0
"Switzerland","Deaths",2020-01-30,0
"Switzerland","Deaths",2020-01-31,0
"Switzerland","Deaths",2020-02-01,0
"Switzerland","Deaths",2020-02-02,0
"Switzerland","Deaths",2020-02-03,0
"Switzerland","Deaths",2020-02-04,0
"Switzerland","Deaths",2020-02-05,0
"Switzerland","Deaths",2020-02-06,0
"Switzerland","Deaths",2020-02-07,0
"Switzerland","Deaths",2020-02-08,0
"Switzerland","Deaths",2020-02-09,0
"Switzerland","Deaths",2020-02-10,0
"Switzerland","Deaths",2020-02-11,0
"Switzerland","Deaths",2020-02-12,0
"Switzerland","Deaths",2020-02-13,0
"Switzerland","Deaths",2020-02-14,0
"Switzerland","Deaths",2020-02-15,0
"Switzerland","Deaths",2020-02-16,0
"Switzerland","Deaths",2020-02-17,0
"Switzerland","Deaths",2020-02-18,0
"Switzerland","Deaths",2020-02-19,0
"Switzerland","Deaths",2020-02-20,0
"Switzerland","Deaths",2020-02-21,0
"Switzerland","Deaths",2020-02-22,0
"Switzerland","Deaths",2020-02-23,0
"Switzerland","Deaths",2020-02-24,0
"Switzerland","Deaths",2020-02-25,0
"Switzerland","Deaths",2020-02-26,0
"Switzerland","Deaths",2020-02-27,0
"Switzerland","Deaths",2020-02-28,0
"Switzerland","Deaths",2020-02-29,0
"Switzerland","Deaths",2020-03-01,0
"Switzerland","Deaths",2020-03-02,0
"Switzerland","Deaths",2020-03-03,0
"Switzerland","Deaths",2020-03-04,0
"Switzerland","Deaths",2020-03-05,1
"Switzerland","Deaths",2020-03-06,1
"Switzerland","Deaths",2020-03-07,1
"Switzerland","Deaths",2020-03-08,2
"Switzerland","Deaths",2020-03-09,2
"Switzerland","Deaths",2020-03-10,3
"Switzerland","Deaths",2020-03-11,4
"Switzerland","Deaths",2020-03-12,4
"Switzerland","Deaths",2020-03-13,11
"Switzerland","Deaths",2020-03-14,13
"Switzerland","Deaths",2020-03-15,14
"Switzerland","Deaths",2020-03-16,14
"Switzerland","Deaths",2020-03-17,27
"Switzerland","Recovered",2020-01-22,0
"Switzerland","Recovered",2020-01-23,0
"Switzerland","Recovered",2020-01-24,0
"Switzerland","Recovered",2020-01-25,0
"Switzerland","Recovered",2020-01-26,0
"Switzerland","Recovered",2020-01-27,0
"Switzerland","Recovered",2020-01-28,0
"Switzerland","Recovered",2020-01-29,0
"Switzerland","Recovered",2020-01-30,0
"Switzerland","Recovered",2020-01-31,0
"Switzerland","Recovered",2020-02-01,0
"Switzerland","Recovered",2020-02-02,0
"Switzerland","Recovered",2020-02-03,0
"Switzerland","Recovered",2020-02-04,0
"Switzerland","Recovered",2020-02-05,0
"Switzerland","Recovered",2020-02-06,0
"Switzerland","Recovered",2020-02-07,0
"Switzerland","Recovered",2020-02-08,0
"Switzerland","Recovered",2020-02-09,0
"Switzerland","Recovered",2020-02-10,0
"Switzerland","Recovered",2020-02-11,0
"Switzerland","Recovered",2020-02-12,0
"Switzerland","Recovered",2020-02-13,0
"Switzerland","Recovered",2020-02-14,0
"Switzerland","Recovered",2020-02-15,0
"Switzerland","Recovered",2020-02-16,0
"Switzerland","Recovered",2020-02-17,0
"Switzerland","Recovered",2020-02-18,0
"Switzerland","Recovered",2020-02-19,0
"Switzerland","Recovered",2020-02-20,0
"Switzerland","Recovered",2020-02-21,0
"Switzerland","Recovered",2020-02-22,0
"Switzerland","Recovered",2020-02-23,0
"Switzerland","Recovered",2020-02-24,0
"Switzerland","Recovered",2020-02-25,0
"Switzerland","Recovered",2020-02-26,0
"Switzerland","Recovered",2020-02-27,0
"Switzerland","Recovered",2020-02-28,0
"Switzerland","Recovered",2020-02-29,0
"Switzerland","Recovered",2020-03-01,0
"Switzerland","Recovered",2020-03-02,0
"Switzerland","Recovered",2020-03-03,2
"Switzerland","Recovered",2020-03-04,3
"Switzerland","Recovered",2020-03-05,3
"Switzerland","Recovered",2020-03-06,3
"Switzerland","Recovered",2020-03-07,3
"Switzerland","Recovered",2020-03-08,3
"Switzerland","Recovered",2020-03-09,3
"Switzerland","Recovered",2020-03-10,3
"Switzerland","Recovered",2020-03-11,4
"Switzerland","Recovered",2020-03-12,4
"Switzerland","Recovered",2020-03-13,4
"Switzerland","Recovered",2020-03-14,4
"Switzerland","Recovered",2020-03-15,4
"Switzerland","Recovered",2020-03-16,4
"Switzerland","Recovered",2020-03-17,4
"Taiwan*","Confirmed",2020-01-22,1
"Taiwan*","Confirmed",2020-01-23,1
"Taiwan*","Confirmed",2020-01-24,3
"Taiwan*","Confirmed",2020-01-25,3
"Taiwan*","Confirmed",2020-01-26,4
"Taiwan*","Confirmed",2020-01-27,5
"Taiwan*","Confirmed",2020-01-28,8
"Taiwan*","Confirmed",2020-01-29,8
"Taiwan*","Confirmed",2020-01-30,9
"Taiwan*","Confirmed",2020-01-31,10
"Taiwan*","Confirmed",2020-02-01,10
"Taiwan*","Confirmed",2020-02-02,10
"Taiwan*","Confirmed",2020-02-03,10
"Taiwan*","Confirmed",2020-02-04,11
"Taiwan*","Confirmed",2020-02-05,11
"Taiwan*","Confirmed",2020-02-06,16
"Taiwan*","Confirmed",2020-02-07,16
"Taiwan*","Confirmed",2020-02-08,17
"Taiwan*","Confirmed",2020-02-09,18
"Taiwan*","Confirmed",2020-02-10,18
"Taiwan*","Confirmed",2020-02-11,18
"Taiwan*","Confirmed",2020-02-12,18
"Taiwan*","Confirmed",2020-02-13,18
"Taiwan*","Confirmed",2020-02-14,18
"Taiwan*","Confirmed",2020-02-15,18
"Taiwan*","Confirmed",2020-02-16,20
"Taiwan*","Confirmed",2020-02-17,22
"Taiwan*","Confirmed",2020-02-18,22
"Taiwan*","Confirmed",2020-02-19,23
"Taiwan*","Confirmed",2020-02-20,24
"Taiwan*","Confirmed",2020-02-21,26
"Taiwan*","Confirmed",2020-02-22,26
"Taiwan*","Confirmed",2020-02-23,28
"Taiwan*","Confirmed",2020-02-24,30
"Taiwan*","Confirmed",2020-02-25,31
"Taiwan*","Confirmed",2020-02-26,32
"Taiwan*","Confirmed",2020-02-27,32
"Taiwan*","Confirmed",2020-02-28,34
"Taiwan*","Confirmed",2020-02-29,39
"Taiwan*","Confirmed",2020-03-01,40
"Taiwan*","Confirmed",2020-03-02,41
"Taiwan*","Confirmed",2020-03-03,42
"Taiwan*","Confirmed",2020-03-04,42
"Taiwan*","Confirmed",2020-03-05,44
"Taiwan*","Confirmed",2020-03-06,45
"Taiwan*","Confirmed",2020-03-07,45
"Taiwan*","Confirmed",2020-03-08,45
"Taiwan*","Confirmed",2020-03-09,45
"Taiwan*","Confirmed",2020-03-10,47
"Taiwan*","Confirmed",2020-03-11,48
"Taiwan*","Confirmed",2020-03-12,49
"Taiwan*","Confirmed",2020-03-13,50
"Taiwan*","Confirmed",2020-03-14,53
"Taiwan*","Confirmed",2020-03-15,59
"Taiwan*","Confirmed",2020-03-16,67
"Taiwan*","Confirmed",2020-03-17,77
"Taiwan*","Deaths",2020-01-22,0
"Taiwan*","Deaths",2020-01-23,0
"Taiwan*","Deaths",2020-01-24,0
"Taiwan*","Deaths",2020-01-25,0
"Taiwan*","Deaths",2020-01-26,0
"Taiwan*","Deaths",2020-01-27,0
"Taiwan*","Deaths",2020-01-28,0
"Taiwan*","Deaths",2020-01-29,0
"Taiwan*","Deaths",2020-01-30,0
"Taiwan*","Deaths",2020-01-31,0
"Taiwan*","Deaths",2020-02-01,0
"Taiwan*","Deaths",2020-02-02,0
"Taiwan*","Deaths",2020-02-03,0
"Taiwan*","Deaths",2020-02-04,0
"Taiwan*","Deaths",2020-02-05,0
"Taiwan*","Deaths",2020-02-06,0
"Taiwan*","Deaths",2020-02-07,0
"Taiwan*","Deaths",2020-02-08,0
"Taiwan*","Deaths",2020-02-09,0
"Taiwan*","Deaths",2020-02-10,0
"Taiwan*","Deaths",2020-02-11,0
"Taiwan*","Deaths",2020-02-12,0
"Taiwan*","Deaths",2020-02-13,0
"Taiwan*","Deaths",2020-02-14,0
"Taiwan*","Deaths",2020-02-15,0
"Taiwan*","Deaths",2020-02-16,1
"Taiwan*","Deaths",2020-02-17,1
"Taiwan*","Deaths",2020-02-18,1
"Taiwan*","Deaths",2020-02-19,1
"Taiwan*","Deaths",2020-02-20,1
"Taiwan*","Deaths",2020-02-21,1
"Taiwan*","Deaths",2020-02-22,1
"Taiwan*","Deaths",2020-02-23,1
"Taiwan*","Deaths",2020-02-24,1
"Taiwan*","Deaths",2020-02-25,1
"Taiwan*","Deaths",2020-02-26,1
"Taiwan*","Deaths",2020-02-27,1
"Taiwan*","Deaths",2020-02-28,1
"Taiwan*","Deaths",2020-02-29,1
"Taiwan*","Deaths",2020-03-01,1
"Taiwan*","Deaths",2020-03-02,1
"Taiwan*","Deaths",2020-03-03,1
"Taiwan*","Deaths",2020-03-04,1
"Taiwan*","Deaths",2020-03-05,1
"Taiwan*","Deaths",2020-03-06,1
"Taiwan*","Deaths",2020-03-07,1
"Taiwan*","Deaths",2020-03-08,1
"Taiwan*","Deaths",2020-03-09,1
"Taiwan*","Deaths",2020-03-10,1
"Taiwan*","Deaths",2020-03-11,1
"Taiwan*","Deaths",2020-03-12,1
"Taiwan*","Deaths",2020-03-13,1
"Taiwan*","Deaths",2020-03-14,1
"Taiwan*","Deaths",2020-03-15,1
"Taiwan*","Deaths",2020-03-16,1
"Taiwan*","Deaths",2020-03-17,1
"Taiwan*","Recovered",2020-01-22,0
"Taiwan*","Recovered",2020-01-23,0
"Taiwan*","Recovered",2020-01-24,0
"Taiwan*","Recovered",2020-01-25,0
"Taiwan*","Recovered",2020-01-26,0
"Taiwan*","Recovered",2020-01-27,0
"Taiwan*","Recovered",2020-01-28,0
"Taiwan*","Recovered",2020-01-29,0
"Taiwan*","Recovered",2020-01-30,0
"Taiwan*","Recovered",2020-01-31,0
"Taiwan*","Recovered",2020-02-01,0
"Taiwan*","Recovered",2020-02-02,0
"Taiwan*","Recovered",2020-02-03,0
"Taiwan*","Recovered",2020-02-04,0
"Taiwan*","Recovered",2020-02-05,0
"Taiwan*","Recovered",2020-02-06,1
"Taiwan*","Recovered",2020-02-07,1
"Taiwan*","Recovered",2020-02-08,1
"Taiwan*","Recovered",2020-02-09,1
"Taiwan*","Recovered",2020-02-10,1
"Taiwan*","Recovered",2020-02-11,1
"Taiwan*","Recovered",2020-02-12,1
